PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166268.10.wgt.RDat	ENSG00000166268.10	12	69825303	69825304	0.5869	rs17813455	-3.14	rs775455	 0.357624	  9.38	 0.2558	546	546	susie	0.45	5.1e-33	-0.1080	9.14e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000127324.8.wgt.RDat	ENSG00000127324.8	12	71441897	71441898	0.1317	rs1051334	 7.38	rs1798085	 0.061508	 -4.14	-6.1094	430	  6	lasso	0.062	5e-05	 6.3525	2.12e-10
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000121749.15.wgt.RDat	ENSG00000121749.15	12	71839706	71839707	0.1022	rs3809150	 3.02	rs328759	 0.080579	  4.89	-0.1190	417	  1	top1	0.081	4.1e-06	-0.1190	9.05e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000072657.8.wgt.RDat	ENSG00000072657.8	12	72087265	72087266	0.1316	rs2117757	-2.96	rs11179201	 0.044916	 -3.82	 0.9619	385	  1	top1	0.045	0.00052	-0.9619	3.36e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000180881.19.wgt.RDat	ENSG00000180881.19	12	75390927	75390928	0.0636	rs937244	 3.84	rs7963723	 0.014041	  3.79	 0.4000	468	  1	top1	0.014	0.036	 0.4000	6.89e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000180481.10.wgt.RDat	ENSG00000180481.10	12	75391069	75391070	0.5123	rs937244	 3.84	rs1875470	 0.576649	-11.91	 0.4462	468	  8	lasso	0.58	7.2e-48	-0.4828	6.29e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000257497.2.wgt.RDat	ENSG00000257497.2	12	75489819	75489820	0.2321	rs937244	 3.84	rs11180495	 0.302681	 -8.66	 0.4154	505	  1	top1	0.3	7.6e-21	-0.4154	6.78e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000111615.13.wgt.RDat	ENSG00000111615.13	12	75511620	75511621	0.2032	rs937244	 3.84	rs2700521	 0.107036	  6.43	 0.4545	522	 19	enet	0.15	4.8e-10	 0.6137	5.39e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000257219.5.wgt.RDat	ENSG00000257219.5	12	76259838	76259839	0.1219	rs1275550	-3.81	rs6538180	 0.003697	 -3.33	 0.1460	446	446	susie	0.0043	0.15	 0.0985	9.22e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000177425.10.wgt.RDat	ENSG00000177425.10	12	79691096	79691097	0.0977	rs7308197	 2.36	rs7308762	 0.058899	 -4.52	 1.2292	278	  1	top1	0.059	7.8e-05	-1.2292	2.19e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000111058.7.wgt.RDat	ENSG00000111058.7	12	80936413	80936414	0.4406	rs10862184	 2.79	rs6539557	 0.163913	  7.47	 0.7373	411	411	susie	0.22	7.7e-15	 0.9565	3.39e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000257752.1.wgt.RDat	ENSG00000257752.1	12	88058577	88058578	0.0921	rs10858753	 2.82	rs1492349	 0.065536	  5.23	-0.9040	291	291	susie	0.08	4.4e-06	-0.8495	3.96e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000198707.14.wgt.RDat	ENSG00000198707.14	12	88142215	88142216	0.2580	rs10858753	 2.82	rs2471514	 0.083738	  5.75	 0.4961	289	289	susie	0.12	1.1e-08	 0.3154	7.52e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000139324.11.wgt.RDat	ENSG00000139324.11	12	88142295	88142296	0.1436	rs10858753	 2.82	rs11104775	 0.021103	  4.69	 1.0582	289	 18	enet	0.06	6.4e-05	 0.8513	3.95e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000271259.1.wgt.RDat	ENSG00000271259.1	12	89371819	89371820	0.0982	rs808820	 2.83	rs17016443	-0.003864	  3.38	-1.2857	349	349	susie	0.0089	0.076	 0.2167	8.28e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000270344.2.wgt.RDat	ENSG00000270344.2	12	89525653	89525654	0.3621	rs12422248	-3.27	rs11105314	 0.271319	  8.44	 2.2667	356	  5	lasso	0.28	6.7e-19	 2.1988	2.79e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000258302.2.wgt.RDat	ENSG00000258302.2	12	89561128	89561129	0.1397	rs12422248	-3.27	rs8181784	 0.138984	  6.18	 2.2632	360	360	susie	0.15	4.1e-10	 2.2692	2.33e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000187510.8.wgt.RDat	ENSG00000187510.8	12	92721461	92721462	0.0835	rs790723	 2.73	rs7958821	 0.052058	  4.44	 0.3692	467	  1	top1	0.052	2e-04	 0.3692	7.12e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000173598.13.wgt.RDat	ENSG00000173598.13	12	93377882	93377883	0.2286	rs7310512	 3.49	rs11106868	 0.204752	 -7.12	-0.0125	399	 13	enet	0.25	2.9e-17	-1.4320	1.52e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000198015.12.wgt.RDat	ENSG00000198015.12	12	93467487	93467488	0.2165	rs7310512	 3.49	rs2290880	 0.140188	 -5.97	 0.7188	445	445	susie	0.14	7.7e-10	-0.9315	3.52e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000246985.7.wgt.RDat	ENSG00000246985.7	12	93571322	93571323	0.1360	rs7310512	 3.49	rs7974729	-0.002613	 -4.03	 1.7463	457	  5	lasso	0.021	0.013	-2.1455	3.19e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000136040.8.wgt.RDat	ENSG00000136040.8	12	94148722	94148723	0.2502	rs4761529	 3.27	rs11107433	 0.185264	  6.88	 0.2289	611	  1	top1	0.19	1.3e-12	 0.2289	8.19e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000258365.1.wgt.RDat	ENSG00000258365.1	12	94282843	94282844	0.2385	rs4761529	 3.27	rs17022157	 0.062767	  4.57	 0.4268	661	661	susie	0.082	3.5e-06	 1.0043	3.15e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000111142.13.wgt.RDat	ENSG00000111142.13	12	95473519	95473520	0.1879	rs11108094	 5.58	rs2634005	 0.109558	  5.92	-0.2212	584	  1	top1	0.11	7.6e-08	-0.2212	8.25e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000136014.11.wgt.RDat	ENSG00000136014.11	12	95551489	95551490	0.2280	rs11108094	 5.58	rs301024	 0.071950	 -5.05	-0.5876	613	 55	enet	0.091	1e-06	-0.1788	8.58e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000139344.7.wgt.RDat	ENSG00000139344.7	12	95943292	95943293	0.5902	rs11108094	 5.58	rs7486703	 0.441579	-10.65	 0.6769	548	548	susie	0.47	8.6e-36	-0.7977	4.25e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000257878.1.wgt.RDat	ENSG00000257878.1	12	95996520	95996521	0.2616	rs11108094	 5.58	rs17025028	 0.153612	 -6.42	 2.6068	552	552	susie	0.16	6.7e-11	-2.8972	3.76e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000227825.4.wgt.RDat	ENSG00000227825.4	12	98457144	98457145	0.3693	rs734307	-3.29	rs249851	 0.240455	  7.98	-0.5185	454	  5	lasso	0.27	1.2e-18	 0.6061	5.44e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000245017.2.wgt.RDat	ENSG00000245017.2	12	98503854	98503855	0.1783	rs734307	-3.29	rs7978994	 0.077441	 -5.35	-2.0244	441	  7	lasso	0.088	1.6e-06	 2.4601	1.39e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000120802.13.wgt.RDat	ENSG00000120802.13	12	98515897	98515898	0.4178	rs734307	-3.29	rs249851	 0.282495	  8.40	-0.5185	444	  4	lasso	0.35	3.7e-24	 0.6530	5.14e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166130.14.wgt.RDat	ENSG00000166130.14	12	98645112	98645113	0.2310	rs734307	-3.29	rs12581119	 0.161883	  6.69	 1.2286	442	  1	top1	0.16	4.3e-11	 1.2286	2.19e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000120868.13.wgt.RDat	ENSG00000120868.13	12	98645140	98645141	0.1767	rs734307	-3.29	rs12371097	 0.180487	  6.86	 0.5949	442	  1	top1	0.18	2.7e-12	 0.5949	5.52e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000238105.7.wgt.RDat	ENSG00000238105.7	12	100173194	100173195	0.2771	rs2373201	 3.15	rs11110266	 0.148947	  7.19	 0.1495	336	  5	lasso	0.19	6.3e-13	 0.1639	8.70e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000257489.6.wgt.RDat	ENSG00000257489.6	12	100199782	100199783	0.1290	rs2373201	 3.15	rs2114915	 0.006165	  4.38	-0.4848	341	  4	lasso	0.035	0.0021	-0.6608	5.09e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000139354.10.wgt.RDat	ENSG00000139354.10	12	100573682	100573683	0.1469	rs2138045	 2.93	rs35711	 0.091736	  5.31	 2.0469	440	  1	top1	0.092	9e-07	 2.0469	4.07e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000111666.10.wgt.RDat	ENSG00000111666.10	12	101696946	101696947	0.4216	rs7954630	 2.72	rs2695284	 0.315146	 -8.81	 0.1385	468	 23	enet	0.37	3.2e-26	-0.9002	3.68e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000136048.13.wgt.RDat	ENSG00000136048.13	12	101877350	101877351	0.2856	rs7954630	 2.72	rs17032069	 0.106820	 -6.89	 0.9535	432	 27	enet	0.19	1.4e-12	-0.9780	3.28e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000120860.10.wgt.RDat	ENSG00000120860.10	12	102062148	102062149	0.1426	rs972936	-3.28	rs11111170	 0.177241	 -6.89	-1.5395	435	435	susie	0.18	1.7e-12	 1.5270	1.27e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000283052.1.wgt.RDat	ENSG00000283052.1	12	102423070	102423071	0.1961	rs972936	-3.28	rs5742632	 0.088773	 -5.33	-1.9730	434	  1	top1	0.089	1.3e-06	 1.9730	4.85e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000257681.1.wgt.RDat	ENSG00000257681.1	12	103768857	103768858	0.2359	rs10860978	-3.55	rs751448	 0.170464	  6.87	-0.7324	616	616	susie	0.19	9.4e-13	-0.7859	4.32e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000111696.11.wgt.RDat	ENSG00000111696.11	12	103841196	103841197	0.5542	rs11111540	-3.43	rs12368209	 0.436450	 10.32	 0.2632	610	610	susie	0.48	1.3e-36	-0.2615	7.94e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000214198.8.wgt.RDat	ENSG00000214198.8	12	103930105	103930106	0.1253	rs1993919	-3.11	rs2251979	 0.005134	 -3.96	 1.1406	614	  1	top1	0.0051	0.14	-1.1406	2.54e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000255150.2.wgt.RDat	ENSG00000255150.2	12	104303738	104303739	0.1304	rs746034	 4.03	rs7485254	 0.006456	 -3.91	 0.2706	798	798	susie	0.011	0.059	 1.1598	2.46e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000171310.10.wgt.RDat	ENSG00000171310.10	12	104455294	104455295	0.2427	rs746034	 4.03	rs17035655	 0.054396	  5.25	 0.4138	720	720	susie	0.061	6.3e-05	-0.4296	6.67e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000136051.13.wgt.RDat	ENSG00000136051.13	12	105107323	105107324	0.1299	rs10861251	 3.77	rs2440715	 0.037794	  4.03	 1.0000	648	648	susie	0.038	0.0013	-1.0982	2.72e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000235162.8.wgt.RDat	ENSG00000235162.8	12	105235289	105235290	0.2473	rs1002803	 2.26	rs4964353	 0.154662	 -6.70	-1.6087	549	549	susie	0.15	1.2e-10	 1.5503	1.21e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000136044.11.wgt.RDat	ENSG00000136044.11	12	105236237	105236238	0.1182	rs1002803	 2.26	rs4964353	 0.032926	 -4.60	-1.6087	547	  6	lasso	0.039	0.0012	 1.5934	1.11e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000260329.1.wgt.RDat	ENSG00000260329.1	12	106955496	106955497	0.2362	rs7979979	 3.53	rs10778520	 0.197923	 -7.29	-0.1250	405	  1	top1	0.2	2e-13	 0.1250	9.01e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000110851.11.wgt.RDat	ENSG00000110851.11	12	107761271	107761272	0.1618	rs3764002	-7.00	rs2287214	 0.141901	  6.05	 1.3231	462	  1	top1	0.14	7.8e-10	 1.3231	1.86e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000075035.9.wgt.RDat	ENSG00000075035.9	12	108129470	108129471	0.1480	rs3764002	-7.00	rs4964232	 0.136761	  5.99	 2.7500	511	  1	top1	0.14	1.6e-09	 2.7500	5.96e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000110880.10.wgt.RDat	ENSG00000110880.10	12	108731595	108731596	0.0807	rs4964665	 5.33	rs888530	 0.005968	  3.91	-1.3281	486	486	susie	0.0081	0.086	-1.6265	1.04e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000076555.15.wgt.RDat	ENSG00000076555.15	12	109116594	109116595	0.2842	rs2878960	-2.78	rs2268405	 0.163831	 -6.79	-1.2338	433	  7	enet	0.19	3.2e-13	 2.2013	2.77e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000139428.11.wgt.RDat	ENSG00000139428.11	12	109573873	109573874	0.0973	rs11613412	 4.14	rs12830053	 0.066085	 -4.82	 0.0125	440	440	susie	0.076	7.9e-06	 0.0950	9.24e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000139433.9.wgt.RDat	ENSG00000139433.9	12	109880487	109880488	0.1695	rs11613412	 4.14	rs10850883	 0.126133	  5.63	-0.9062	352	  1	top1	0.13	7.4e-09	-0.9062	3.65e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000196510.12.wgt.RDat	ENSG00000196510.12	12	110403729	110403730	0.2138	rs12227893	-2.88	rs1058777	-0.003623	  2.82	 0.6361	233	233	susie	0.011	0.055	-0.7446	4.56e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000204856.11.wgt.RDat	ENSG00000204856.11	12	110468375	110468376	0.0738	rs12227893	-2.88	rs28720928	-0.001668	 -3.08	 0.4679	246	246	susie	0.011	0.056	 0.5503	5.82e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000111237.18.wgt.RDat	ENSG00000111237.18	12	110501558	110501559	0.0776	rs12227893	-2.88	rs10160981	 0.021712	  4.02	 1.0263	237	237	susie	0.046	0.00042	 0.7189	4.72e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000111252.10.wgt.RDat	ENSG00000111252.10	12	111405947	111405948	0.1116	rs34245489	 3.50	rs3742003	 0.080511	  4.88	-2.3798	241	  1	top1	0.081	4.2e-06	-2.3797	1.73e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000234608.7.wgt.RDat	ENSG00000234608.7	12	111842901	111842902	0.0456	rs34245489	 3.50	rs4766764	 0.019187	  3.72	-0.9720	203	203	susie	0.021	0.013	-1.1366	2.56e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000089022.13.wgt.RDat	ENSG00000089022.13	12	111843102	111843103	0.1451	rs34245489	 3.50	rs7114	 0.103572	 -5.24	-0.9238	203	  4	lasso	0.1	1.7e-07	 1.1484	2.51e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000111300.9.wgt.RDat	ENSG00000111300.9	12	112109021	112109022	0.0685	rs34245489	 3.50	rs4767364	 0.013223	  3.84	 0.5286	201	201	susie	0.037	0.0015	-0.6386	5.23e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000089127.12.wgt.RDat	ENSG00000089127.12	12	112906776	112906777	0.1435	rs233714	 3.44	rs10774679	 0.058679	  4.35	 0.1940	410	  1	top1	0.059	8.1e-05	 0.1940	8.46e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000111331.12.wgt.RDat	ENSG00000111331.12	12	112938351	112938352	0.1424	rs233714	 3.44	rs10774676	 0.107399	  5.87	 0.2239	415	415	susie	0.13	8e-09	 0.2717	7.86e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000135144.7.wgt.RDat	ENSG00000135144.7	12	113056708	113056709	0.1695	rs233714	 3.44	rs10744794	 0.190889	  6.91	 0.2985	430	  1	top1	0.19	5.7e-13	 0.2985	7.65e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000139405.15.wgt.RDat	ENSG00000139405.15	12	113185525	113185526	0.1608	rs7952757	 3.53	rs16942667	 0.138196	 -6.05	 0.9683	480	  1	top1	0.14	1.3e-09	-0.9683	3.33e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000151176.7.wgt.RDat	ENSG00000151176.7	12	113358565	113358566	0.4531	rs7952757	 3.53	rs12824200	 0.337403	  9.15	 0.4200	500	  7	lasso	0.35	2.4e-24	 0.7111	4.77e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000089060.11.wgt.RDat	ENSG00000089060.11	12	113359492	113359493	0.2733	rs7952757	 3.53	rs12826247	 0.180548	  6.85	 0.5423	501	501	susie	0.19	9.5e-13	 0.5368	5.91e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000122965.10.wgt.RDat	ENSG00000122965.10	12	113966370	113966371	0.3361	rs7952757	 3.53	rs7314142	 0.060590	 -5.88	 2.3538	643	 12	lasso	0.15	2.1e-10	-2.8317	4.63e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000277840.1.wgt.RDat	ENSG00000277840.1	12	117002462	117002463	0.1028	rs3741475	 4.58	rs7131746	-0.003947	  3.87	 1.3708	472	 12	enet	0.0055	0.13	 1.9479	5.14e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000176834.13.wgt.RDat	ENSG00000176834.13	12	118135856	118135857	0.4562	rs12424627	 4.42	rs3924357	 0.240935	  7.73	-2.6301	505	505	susie	0.34	7.3e-24	-1.0098	3.13e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000275759.1.wgt.RDat	ENSG00000275759.1	12	118428280	118428281	0.2657	rs12424627	 4.42	rs7974375	 0.205084	 -8.05	-0.7701	447	 21	enet	0.24	1.4e-16	 1.1309	2.58e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000275409.1.wgt.RDat	ENSG00000275409.1	12	118430146	118430147	0.1508	rs12424627	 4.42	rs2062519	 0.087521	 -5.70	-1.2651	448	448	susie	0.099	3.2e-07	 1.4243	1.54e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000111725.10.wgt.RDat	ENSG00000111725.10	12	119667752	119667753	0.1345	rs2422	 2.65	rs11064881	 0.114345	  5.36	 0.8320	462	  1	top1	0.11	3.9e-08	 0.8320	4.05e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000135127.11.wgt.RDat	ENSG00000135127.11	12	119989868	119989869	0.1610	rs12423375	-2.86	rs4767866	 0.127344	 -5.98	-2.2609	380	 20	enet	0.14	9e-10	 2.8570	4.28e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000089154.10.wgt.RDat	ENSG00000089154.10	12	120194709	120194710	0.1006	rs715120	-5.28	rs10774543	 0.045203	 -4.33	 1.0000	374	374	susie	0.052	0.00019	-1.4973	1.34e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000089163.4.wgt.RDat	ENSG00000089163.4	12	120302315	120302316	0.3485	rs692902	-8.04	rs16950058	 0.269423	  8.40	 1.6993	374	  5	lasso	0.29	8.9e-20	 1.6988	8.94e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000257218.5.wgt.RDat	ENSG00000257218.5	12	120446437	120446438	0.2328	rs692902	-8.04	rs2292681	 0.092919	  5.48	-2.2985	384	 29	enet	0.17	1.6e-11	-1.6617	9.66e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000111786.8.wgt.RDat	ENSG00000111786.8	12	120469792	120469793	0.2490	rs692902	-8.04	rs7957424	 0.130153	  7.02	 0.0303	389	 37	enet	0.2	2.8e-13	-1.7085	8.75e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000088986.10.wgt.RDat	ENSG00000088986.10	12	120469849	120469850	0.1824	rs692902	-8.04	rs2301456	 0.110758	  6.29	-0.4030	389	389	susie	0.14	1.7e-09	-0.2733	7.85e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000022840.15.wgt.RDat	ENSG00000022840.15	12	120533479	120533480	0.1794	rs1169302	 8.09	rs7957424	 0.008697	  4.24	 0.0303	398	 38	enet	0.041	0.00086	-2.3762	1.75e-02
